pair,point_index,I,Q,abs_s,phase_rad
0,0,0.39390331506729126,-0.09194883704185486,0.40449278146136464,-0.22932357355367564
0,1,1.2495356798171997,-0.09377763420343399,1.2530497435509191,-0.07490955307272801
0,2,1.04967200756073,-0.052230335772037506,1.0509706615464738,-0.0497177147692829
0,3,0.7353148460388184,0.5526872873306274,0.9198647511357192,0.6445457432515502
0,4,0.6464160084724426,-0.3074192404747009,0.7157934376784179,-0.4439173136972328
0,5,0.35519903898239136,-0.3575538992881775,0.5039951866736373,-0.7887020455858915
0,6,0.2028982788324356,-0.42911168932914734,0.4746625680123507,-1.1291173399528098
0,7,0.6884877681732178,-0.21858279407024384,0.7223529918174999,-0.3074175932419743
0,8,-0.11180361360311508,-0.10694044828414917,0.15471363060160356,-2.378423044756515
0,9,1.3492671251296997,-0.47529909014701843,1.4305352145439652,-0.33869088447520124
0,10,-0.1553771197795868,0.33543145656585693,0.36967054441068525,2.0045859256104444
0,11,1.219739317893982,0.6012846231460571,1.359892349286653,0.45800103685521454
0,12,0.9843105673789978,-1.8149505853652954,2.0646822807327507,-1.073857273479249
0,13,0.14842021465301514,-0.6555649638175964,0.6721562183769586,-1.3481492992451236
0,14,0.2411338984966278,-0.5382894277572632,0.5898313869568352,-1.1496374276920232
0,15,0.2359430342912674,0.32839906215667725,0.4043699537007607,0.9477853398574808
0,16,0.8973326683044434,-0.8516920208930969,1.2371682246401818,-0.759309170862821
0,17,0.19892480969429016,1.0262272357940674,1.04532933537591,1.3793299330562783
0,18,-1.0066170692443848,-0.30661892890930176,1.0522799492813888,-2.8459179735610354
0,19,-1.0674611330032349,0.10674960911273956,1.0727855095583052,3.0419207586393204
0,20,0.3087475597858429,0.3716631233692169,0.4831754680716669,0.8776030138808829
0,21,0.32510966062545776,0.23582051694393158,0.401631183604689,0.6275420519294649
0,22,-0.8289070725440979,-1.0322167873382568,1.323842298378677,-2.247385650219152
0,23,0.17984507977962494,-0.34206223487854004,0.3864593448877141,-1.0867481387021976
0,24,0.3767438232898712,-2.527064561843872,2.5549933870979453,-1.4228027570140898
0,25,0.806145966053009,0.9379156827926636,1.2367526618576439,0.8608082526045562
0,26,-0.4271165430545807,0.6989195346832275,0.81909526754384,2.1193447392171945
0,27,-0.23558326065540314,-0.7694157361984253,0.8046738766797369,-1.8679173773150641
0,28,-0.45244112610816956,-0.6651503443717957,0.8044426351281656,-2.1681157588003908
0,29,0.2485990971326828,-0.11642632633447647,0.2745115672588809,-0.4379918717783801
0,30,0.5089421272277832,-1.810302495956421,1.8804832399500901,-1.2967340488566537
0,31,0.268602192401886,-0.4458545744419098,0.5205126696958262,-1.0285820686190632
0,32,-0.21157068014144897,-1.8169360160827637,1.8292125735502203,-1.6867179362134381
0,33,0.7698224186897278,-1.147458791732788,1.3817699645896826,-0.9798732958507866
0,34,0.11011984944343567,-0.6291407942771912,0.6387053469833958,-1.3975194911905817
0,35,-0.07772339880466461,0.08126848191022873,0.11245218038678537,2.3339009254864767
0,36,0.25532788038253784,0.7434266805648804,0.7860506064346978,1.239970993878943
0,37,0.06882525980472565,-0.5332204699516296,0.5376439211621618,-1.4424313753077629
0,38,0.2171097844839096,-0.5649330615997314,0.6052156827174058,-1.2038879965301021
0,39,-1.2577540874481201,0.9009193778038025,1.5471267142011491,2.5200158430700226
0,40,-0.849132776260376,1.263458251953125,1.5222855271426907,2.1625305885769905
0,41,0.2685830593109131,-0.9970740079879761,1.0326148542191402,-1.3076706252747217
0,42,1.3611524105072021,-0.8508161306381226,1.605186585037264,-0.5586499643151533
0,43,-2.9688334465026855,0.5392320156097412,3.017406701081503,2.961920407886215
0,44,0.44700905680656433,0.11240041255950928,0.4609240171770637,0.2463428716297252
0,45,-0.02084927260875702,0.10617086291313171,0.1081986335405086,1.7647036148475983
0,46,0.9901353716850281,-0.8783466219902039,1.3235788010630312,-0.7256407483286677
0,47,2.153106451034546,-0.2789454460144043,2.1711006313247556,-0.12883725581944747
0,48,2.6446714401245117,-1.8975085020065308,3.2549693610535457,-0.6223638328500084
0,49,0.2261473536491394,-0.03625292703509331,0.22903471413984547,-0.15895425378103686
0,50,1.273098349571228,0.7382059097290039,1.4716410475519535,0.5254714454853359
0,51,1.0816457271575928,-0.3744347393512726,1.1446217074262277,-0.33325991357711243
0,52,1.0051724910736084,-0.613518476486206,1.1776148172475918,-0.5480033542858481
0,53,2.0328848361968994,-0.7588640451431274,2.169906771326889,-0.35727430461221593
0,54,1.7737733125686646,-0.8448781967163086,1.9647114118026126,-0.44452225605455137
0,55,1.968389630317688,-0.8654493689537048,2.1502465781776214,-0.41423355948739116
0,56,1.953305721282959,-1.3972845077514648,2.401625956804888,-0.6209495465683903
0,57,2.2853779792785645,-1.7068604230880737,2.8524244095288087,-0.6414893278856654
0,58,1.5050808191299438,-0.394165575504303,1.555838929010809,-0.2561375431858499
0,59,1.0412336587905884,-0.27538278698921204,1.0770344523590605,-0.25855737326788114
0,60,0.7058172821998596,-1.066356897354126,1.2787865609188713,-0.986103822574705
0,61,1.171765685081482,-0.6654056906700134,1.3475160681455758,-0.5164562318761624
0,62,0.8978390693664551,-0.4942048192024231,1.0248675025600733,-0.5031794914029329
0,63,1.9443150758743286,-0.4163042902946472,1.9883838604228123,-0.21092876438835362
0,64,-0.25383877754211426,0.1883145123720169,0.316064045019337,2.5033172709460194
0,65,-0.5272624492645264,0.08181075006723404,0.5335716345824529,2.987658799038934
