pair,point_index,I,Q,abs_s,phase_rad
1,274,1.4925994873046875,0.0822821632027626,1.4948657410896613,0.055071011914829875
1,275,0.37083566188812256,1.439703106880188,1.4866957066220605,1.3186983637096161
1,276,0.557468593120575,0.02401088736951351,0.5579854433837003,0.043044677951246516
1,277,-0.5483758449554443,0.15889453887939453,0.5709321691902576,2.8595614154175144
1,278,0.9595226049423218,-1.2618680000305176,1.5852427192377567,-0.9206732915760623
1,279,-1.9300283193588257,2.033266305923462,2.803423119033353,2.330151852450955
1,280,-1.3215177059173584,0.600822925567627,1.4516877194977988,2.714881717810932
1,281,0.44845062494277954,-1.3580708503723145,1.4301973282182256,-1.2518580406388897
1,282,-0.7587190270423889,-0.40473875403404236,0.8599232646074755,-2.6515444099095746
1,283,-0.29372820258140564,0.06520003080368042,0.30087755151972395,2.923160239375962
1,284,-1.232481837272644,-0.22466187179088593,1.2527906592258486,-2.9612881589860662
1,285,0.3357626795768738,0.024855323135852814,0.3366813984835368,0.07389168492752173
1,286,0.6193912029266357,-1.6400667428970337,1.7531298820737127,-1.209693724260708
1,287,-1.704396367073059,0.2217651754617691,1.7187631509720678,3.0122059227620177
1,288,1.5246819257736206,0.07493271678686142,1.5265221540566702,0.04910694657998149
1,289,0.15410378575325012,0.13555271923542023,0.20523770724601334,0.7214404604765448
1,290,-0.17379239201545715,-0.6513142585754395,0.6741024098355745,-1.8315543672816854
1,291,-1.3392114639282227,-0.0828104242682457,1.3417693212636292,-3.0798360725656067
1,292,0.6902480125427246,-0.30183595418930054,0.7533573269442243,-0.4122310045627196
1,293,-0.7590002417564392,-1.4021263122558594,1.5943774843199927,-2.0669516908980468
1,294,-0.940578043460846,-0.5104966163635254,1.0701840267726115,-2.6443344346888216
1,295,1.1306865215301514,0.8260418772697449,1.4002846828317725,0.6309473238056297
1,296,-0.22361774742603302,-0.18809281289577484,0.2922050705017592,-2.4422674867096728
1,297,-0.6399058103561401,0.9079148769378662,1.1107604916869565,2.1847419576772436
1,298,-0.9679563641548157,1.1392455101013184,1.4949313881224862,2.275085336144566
1,299,0.7295758128166199,0.08496169000864029,0.7345061983510798,0.11593136227947215
1,300,-0.0030134713742882013,-0.04892447590827942,0.04901719445891888,-1.6323129617603733
1,301,0.44437018036842346,-0.28626763820648193,0.5285962711606869,-0.5722940267736913
1,302,-0.19087353348731995,0.9053114652633667,0.9252143291817518,1.7785904352345363
1,303,0.3787626028060913,-0.939383864402771,1.0128687743161642,-1.187531603348369
1,304,-0.7708340287208557,1.6768708229064941,1.8455570586002286,2.001675869086872
1,305,0.9424359798431396,0.3200739324092865,0.9953054296600834,0.3274014823074883
1,306,-0.23318307101726532,0.002793775172904134,0.23319980657959333,3.1296121890796713
1,307,-0.6694230437278748,0.12086359411478043,0.6802464405318374,2.962968092609758
1,308,0.9775086045265198,0.06798338890075684,0.9798697939470404,0.06943580511236297
1,309,0.4659503400325775,0.14888040721416473,0.4891575360032084,0.3092673817777021
1,310,-0.9987903833389282,0.993148148059845,1.4085188936769797,2.359027017451858
1,311,-1.5599852800369263,-0.005958389025181532,1.5599966590770837,-3.137773155978741
1,312,-1.2457361221313477,0.85959792137146,1.513528021679474,2.537587924290297
1,313,-2.419706106185913,1.6794434785842896,2.9454215382645472,2.534858192971826
1,314,0.8934282660484314,0.210196852684021,0.9178217601760021,0.23106779820770487
1,315,1.3823860883712769,-0.2455078661441803,1.404017595922896,-0.17576455176072633
1,316,-1.5528055429458618,0.7163152098655701,1.710062143341039,2.709378288372725
1,317,0.5875979661941528,0.3694588243961334,0.6940973943184614,0.5612994544730102
1,318,0.5352661609649658,1.911312460899353,1.984848907666101,1.297739752305085
1,319,0.2124708741903305,-1.3003660440444946,1.3176098515429868,-1.408834395879234
1,320,-0.1588984578847885,-0.2796022295951843,0.3215993263562007,-2.087582182037455
1,321,-0.6555169224739075,-0.5433741807937622,0.85144461710845,-2.449461830051044
1,322,-0.12760165333747864,-0.22309230268001556,0.2570065319199684,-2.090348976349536
1,323,-0.07893669605255127,-0.4049621820449829,0.4125837743662816,-1.7633060248799988
1,324,-2.0260515213012695,-0.24681846797466278,2.041030162222143,-3.020367582314937
1,325,-0.3385944664478302,0.22049124538898468,0.404057671629034,2.5643773613450005
1,326,0.10210639238357544,0.24989737570285797,0.26995261389503905,1.182903956871201
1,327,-0.882049024105072,-0.2468828558921814,0.9159484840634814,-2.8686794857516444
1,328,-1.5206449031829834,-1.5263795852661133,2.154575494127216,-2.3543124326854716
1,329,-1.1332653760910034,-0.5181025862693787,1.2460821411711598,-2.712786588775731
1,330,-0.7074326276779175,-1.92280912399292,2.048818159333254,-1.9233421259212775
1,331,-0.913103461265564,-0.8868885040283203,1.2729215017245743,-2.370757390755566
1,332,0.4037301540374756,-1.1996324062347412,1.2657471893580008,-1.2461581631664826
1,333,-0.580937385559082,-0.2152937799692154,0.6195479461943639,-2.7866875311102044
1,334,-0.8463850617408752,-0.7382205724716187,1.1230927327511426,-2.4243483338381377
1,335,-0.16543784737586975,-0.37120264768600464,0.40640015624192577,-1.9900525006112517
1,336,-0.26320576667785645,-1.0220844745635986,1.055430693487936,-1.8228387087460263
1,337,0.0071565257385373116,-1.6436009407043457,1.6436165210123852,-1.5664421795470163
1,338,-2.0191853046417236,-1.2269878387451172,2.36275442035551,-2.5955563221044624
1,339,0.13712306320667267,-0.666978657245636,0.6809282368094106,-1.3680331425074976
